6100	4.240174	0	9.8	1	1	1	1
6150	4.230794	0	9.8	1	1	1	1
6200	4.221456	0	9.8	1	1	1	1
6250	4.21216	0	9.8	1	1	1	1
6300	4.202906	0	9.8	1	1	1	1
6350	4.193696	0	9.8	1	1	1	1
6400	4.18453	0	9.8	1	1	1	1
6450	4.175409	0	9.8	1	1	1	1
6500	4.166333	0	9.8	1	1	1	1
6550	4.157303	0	9.8	1	1	1	1
6600	4.148319	0	9.8	1	1	1	1
6650	4.139382	0	9.8	1	1	1	1
6700	4.130492	0	9.8	1	1	1	1
6750	4.121649	0	9.8	1	1	1	1
6800	4.112854	0	9.8	1	1	1	1
6850	4.104107	0	9.8	1	1	1	1
6900	4.095408	0	9.8	1	1	1	1
6950	4.086757	0	9.8	1	1	1	1
7000	4.078155	0	9.8	1	1	1	1
7050	4.069602	0	9.8	1	1	1	1
7100	4.061097	0	9.8	1	1	1	1
7150	4.052641	0	9.8	1	1	1	1
7200	4.044235	0	9.8	1	1	1	1
7250	4.035877	0	9.8	1	1	1	1
7300	4.027569	0	9.8	1	1	1	1
7350	4.019309	0	9.8	1	1	1	1
7400	4.011099	0	9.8	1	1	1	1
7450	4.002937	0	9.8	1	1	1	1
7500	3.994825	0	9.8	1	1	1	1
7550	3.986762	0	9.8	1	1	1	1
7600	3.978747	0	9.8	1	1	1	1
7650	3.970781	0	9.8	1	1	1	1
7700	3.962864	0	9.8	1	1	1	1
7750	3.954995	0	9.8	1	1	1	1
7800	3.947175	0	9.8	1	1	1	1
7850	3.939403	0	9.8	1	1	1	1
7900	3.931679	0	9.8	1	1	1	1
7950	3.924004	0	9.8	1	1	1	1
8000	3.916376	0	9.8	1	1	1	1
8050	3.908795	0	9.8	1	1	1	1
8100	3.901262	0	9.8	1	1	1	1
8150	3.893776	0	9.8	1	1	1	1
8200	3.886338	0	9.8	1	1	1	1
8250	3.878946	0	9.8	1	1	1	1
8300	3.8716	0	9.8	1	1	1	1
8350	3.864302	0	9.8	1	1	1	1
8400	3.857049	0	9.8	1	1	1	1
8450	3.849842	0	9.8	1	1	1	1
8500	3.842681	0	9.8	1	1	1	1
8550	3.835565	0	9.8	1	1	1	1
8600	3.828495	0	9.8	1	1	1	1
8650	3.821469	0	9.8	1	1	1	1
8700	3.814488	0	9.8	1	1	1	1
8750	3.807552	0	9.8	1	1	1	1
8800	3.80066	0	9.8	1	1	1	1
8850	3.793811	0	9.8	1	1	1	1
8900	3.787007	0	9.8	1	1	1	1
8950	3.780245	0	9.8	1	1	1	1
9000	3.773527	0	9.8	1	1	1	1
9050	3.766852	0	9.8	1	1	1	1
9100	3.760219	0	9.8	1	1	1	1
9150	3.753628	0	9.8	1	1	1	1
9200	3.74708	0	9.8	1	1	1	1
9250	3.740573	0	9.8	1	1	1	1
9300	3.734108	0	9.8	1	1	1	1
9350	3.727684	0	9.8	1	1	1	1
9400	3.721301	0	9.8	1	1	1	1
9450	3.714958	0	9.8	1	1	1	1
9500	3.708656	0	9.8	1	1	1	1
9550	3.702394	0	9.8	1	1	1	1
9600	3.696171	0	9.8	1	1	1	1
9650	3.689989	0	9.8	1	1	1	1
9700	3.683845	0	9.8	1	1	1	1
9750	3.67774	0	9.8	1	1	1	1
9800	3.671674	0	9.8	1	1	1	1
9850	3.665647	0	9.8	1	1	1	1
9900	3.659657	0	9.8	1	1	1	1
9950	3.653706	0	9.8	1	1	1	1
10000	3.647792	0	9.8	1	1	1	1
10050	3.641915	0	9.8	1	1	1	1
10100	3.636075	0	9.8	1	1	1	1
10150	3.630272	0	9.8	1	1	1	1
10200	3.624505	0	9.8	1	1	1	1
10250	3.618775	0	9.8	1	1	1	1
10300	3.613081	0	9.8	1	1	1	1
10350	3.607422	0	9.8	1	1	1	1
10400	3.601798	0	9.8	1	1	1	1
10450	3.59621	0	9.8	1	1	1	1
10500	3.590657	0	9.8	1	1	1	1
10550	3.585138	0	9.8	1	1	1	1
10600	3.579653	0	9.8	1	1	1	1
10650	3.574203	0	9.8	1	1	1	1
10700	3.568786	0	9.8	1	1	1	1
10750	3.563403	0	9.8	1	1	1	1
10800	3.558053	0	9.8	1	1	1	1
10850	3.552736	0	9.8	1	1	1	1
10900	3.547452	0	9.8	1	1	1	1
10950	3.542201	0	9.8	1	1	1	1
11000	3.536981	0	9.8	1	1	1	1
11050	3.531794	0	9.8	1	1	1	1
11100	3.526639	0	9.8	1	1	1	1
11150	3.521515	0	9.8	1	1	1	1
11200	3.516422	0	9.8	1	1	1	1
11250	3.51136	0	9.8	1	1	1	1
11300	3.506329	0	9.8	1	1	1	1
11350	3.501329	0	9.8	1	1	1	1
11400	3.496359	0	9.8	1	1	1	1
11450	3.491419	0	9.8	1	1	1	1
11500	3.486509	0	9.8	1	1	1	1
11550	3.481628	0	9.8	1	1	1	1
11600	3.476777	0	9.8	1	1	1	1
11650	3.471955	0	9.8	1	1	1	1
11700	3.467162	0	9.8	1	1	1	1
11750	3.462398	0	9.8	1	1	1	1
11800	3.457662	0	9.8	1	1	1	1
11850	3.452954	0	9.8	1	1	1	1
11900	3.448275	0	9.8	1	1	1	1
11950	3.443623	0	9.8	1	1	1	1
12000	3.438999	0	9.8	1	1	1	1
12050	3.434402	0	9.8	1	1	1	1
12100	3.429832	0	9.8	1	1	1	1
12150	3.425289	0	9.8	1	1	1	1
12200	3.420773	0	9.8	1	1	1	1
12250	3.416284	0	9.8	1	1	1	1
12300	3.411821	0	9.8	1	1	1	1
12350	3.407383	0	9.8	1	1	1	1
12400	3.402972	0	9.8	1	1	1	1
12450	3.398587	0	9.8	1	1	1	1
12500	3.394227	0	9.8	1	1	1	1
12550	3.389892	0	9.8	1	1	1	1
12600	3.385582	0	9.8	1	1	1	1
12650	3.381298	0	9.8	1	1	1	1
12700	3.377038	0	9.8	1	1	1	1
12750	3.372802	0	9.8	1	1	1	1
12800	3.368591	0	9.8	1	1	1	1
12850	3.364404	0	9.8	1	1	1	1
12900	3.360053	0	9.8	1	1	1	1
12950	3.355353	0	9.8	1	1	1	1
13000	3.350302	0	9.8	1	1	1	1
13050	3.344902	0	9.8	1	1	1	1
13100	3.339154	0	9.8	1	1	1	1
13150	3.333059	0	9.8	1	1	1	1
13200	3.326618	0	9.8	1	1	1	1
13250	3.319833	0	9.8	1	1	1	1
13300	3.312707	0	9.8	1	1	1	1
13350	3.30524	0	9.8	1	1	1	1
13400	3.297436	0	9.8	1	1	1	1
13450	3.289298	0	9.8	1	1	1	1
13500	3.280827	0	9.8	1	1	1	1
13550	3.272027	0	9.8	1	1	1	1
13600	3.262902	0	9.8	1	1	1	1
13650	3.253454	0	9.8	1	1	1	1
13700	3.243688	0	9.8	1	1	1	1
13750	3.233607	0	9.8	1	1	1	1
13800	3.223216	0	9.8	1	1	1	1
13850	3.212519	0	9.8	1	1	1	1
13900	3.201519	0	9.8	1	1	1	1
13950	3.190222	0	9.8	1	1	1	1
14000	3.178633	0	9.8	1	1	1	1
14050	3.166756	0	9.8	1	1	1	1
14100	3.154597	0	9.8	1	1	1	1
14150	3.142161	0	9.8	1	1	1	1
14200	3.129452	0	9.8	1	1	1	1
14250	3.116477	0	9.8	1	1	1	1
14300	3.103242	0	9.8	1	1	1	1
14350	3.089751	0	9.8	1	1	1	1
14400	3.076011	0	9.8	1	1	1	1
14450	3.062028	0	9.8	1	1	1	1
14500	3.047807	0	9.8	1	1	1	1
14550	3.033355	0	9.8	1	1	1	1
14600	3.018679	0	9.8	1	1	1	1
14650	3.003783	0	9.8	1	1	1	1
14700	2.988675	0	9.8	1	1	1	1
14750	2.973361	0	9.8	1	1	1	1
14800	2.957847	0	9.8	1	1	1	1
14850	2.94214	0	9.8	1	1	1	1
14900	2.926246	0	9.8	1	1	1	1
14950	2.910171	0	9.8	1	1	1	1
15000	2.893923	0	9.8	1	1	1	1
15050	2.877507	0	9.8	1	1	1	1
15100	2.86093	0	9.8	1	1	1	1
15150	2.844199	0	9.8	1	1	1	1
15200	2.82732	0	9.8	1	1	1	1
15250	2.810299	0	9.8	1	1	1	1
15300	2.793144	0	9.8	1	1	1	1
15350	2.775859	0	9.8	1	1	1	1
15400	2.758453	0	9.8	1	1	1	1
15450	2.74093	0	9.8	1	1	1	1
15500	2.723298	0	9.8	1	1	1	1
15550	2.705562	0	9.8	1	1	1	1
15600	2.687729	0	9.8	1	1	1	1
15650	2.669805	0	9.8	1	1	1	1
15700	2.651796	0	9.8	1	1	1	1
15750	2.633708	0	9.8	1	1	1	1
15800	2.615546	0	9.8	1	1	1	1
15850	2.597317	0	9.8	1	1	1	1
15900	2.579026	0	9.8	1	1	1	1
15950	2.56068	0	9.8	1	1	1	1
16000	2.542283	0	9.8	1	1	1	1
16050	2.52384	0	9.8	1	1	1	1
16100	2.505359	0	9.8	1	1	1	1
16150	2.486843	0	9.8	1	1	1	1
16200	2.468298	0	9.8	1	1	1	1
16250	2.449729	0	9.8	1	1	1	1
16300	2.431142	0	9.8	1	1	1	1
16350	2.41254	0	9.8	1	1	1	1
16400	2.39393	0	9.8	1	1	1	1
16450	2.375314	0	9.8	1	1	1	1
16500	2.356699	0	9.8	1	1	1	1
16550	2.338089	0	9.8	1	1	1	1
16600	2.319488	0	9.8	1	1	1	1
16650	2.3009	0	9.8	1	1	1	1
16700	2.28233	0	9.8	1	1	1	1
16750	2.263781	0	9.8	1	1	1	1
16800	2.245258	0	9.8	1	1	1	1
16850	2.226764	0	9.8	1	1	1	1
16900	2.208304	0	9.8	1	1	1	1
16950	2.189881	0	9.8	1	1	1	1
17000	2.171498	0	9.8	1	1	1	1
17050	2.153159	0	9.8	1	1	1	1
17100	2.134867	0	9.8	1	1	1	1
17150	2.116626	0	9.8	1	1	1	1
17200	2.098439	0	9.8	1	1	1	1
17250	2.080308	0	9.8	1	1	1	1
17300	2.062237	0	9.8	1	1	1	1
17350	2.044228	0	9.8	1	1	1	1
17400	2.026285	0	9.8	1	1	1	1
17450	2.00841	0	9.8	1	1	1	1
17500	1.990605	0	9.8	1	1	1	1
17550	1.972873	0	9.8	1	1	1	1
17600	1.955216	0	9.8	1	1	1	1
17650	1.937637	0	9.8	1	1	1	1
17700	1.920138	0	9.8	1	1	1	1
17750	1.90272	0	9.8	1	1	1	1
17800	1.885387	0	9.8	1	1	1	1
17850	1.868139	0	9.8	1	1	1	1
17900	1.850979	0	9.8	1	1	1	1
17950	1.833908	0	9.8	1	1	1	1
18000	1.816929	0	9.8	1	1	1	1
18050	1.800042	0	9.8	1	1	1	1
18100	1.78325	0	9.8	1	1	1	1
18150	1.766553	0	9.8	1	1	1	1
18200	1.749953	0	9.8	1	1	1	1
18250	1.733452	0	9.8	1	1	1	1
18300	1.71705	0	9.8	1	1	1	1
18350	1.700749	0	9.8	1	1	1	1
18400	1.68455	0	9.8	1	1	1	1
18450	1.668454	0	9.8	1	1	1	1
18500	1.652461	0	9.8	1	1	1	1
18550	1.636574	0	9.8	1	1	1	1
18600	1.620792	0	9.8	1	1	1	1
18650	1.605116	0	9.8	1	1	1	1
18700	1.589548	0	9.8	1	1	1	1
18750	1.574088	0	9.8	1	1	1	1
18800	1.558736	0	9.8	1	1	1	1
18850	1.543493	0	9.8	1	1	1	1
18900	1.408276	0	9.8	1	1	1	1
18950	1.26786	0	9.8	1	1	1	1
19000	1.122432	0	9.8	1	1	1	1
19050	0.972195	0	9.8	1	1	1	1
19100	0.817366	0	9.8	1	1	1	1
19150	0.658175	0	9.8	1	1	1	1
19200	0.49486	0	9.8	1	1	1	1
19250	0.327672	0	9.8	1	1	1	1
19300	0.156864	0	9.8	1	1	1	1
19350	0.0	0	9.8	1	1	1	1
